,Date,Review_Score,Review_Text
402,"February 11, 2019",1,appen har blitt mye mindre brukervennlig. må logge inn på nytt hver gang. funker ikke mer fingeravtrykk selv om samtlige andre sport jeg har som bruker dette klarer det.
403,"February 14, 2019",1,dette er første gangen jeg rater en app og legger igjen en begrunnelse. men denne oppdateringen var virkelig et skritt i feil retning. virkelig frustrerende brukergrensesnitt i forhold til den gamle.
404,"January 30, 2019",2,"jeg liker den nye oversikten den har på selve appen, men jeg savner virkelig og kunne se saldo uten og måtte logge seg inn hvergang. skjønner virkelig ikke hvorfor det ble tatt bort."
405,"January 28, 2019",1,"ingen mulighet for å sjekke saldo, eller overføre uten å logge inn hver gang. dette er noe av det verste innleveringen jeg har sett. hadde gitt 0 stjerner, men det er desverre ikke mulig . dnb kjenner ikkke kundene sine."
406,"February 26, 2019",1,"dette var virkelig en dårlig oppdatering, må logge in hver gang med mobil id er tungvind. særlig når man må skrive in mobnr hver gang. ikke får jeg byttet dato på regninger. ubrukelig!"
407,"February 14, 2019",3,"dette var et stort steg tilbake i brukervennlighet. fingeravtrykk virker ikke lenger og hele prosessen med å sjekke saldo krever altså full pålogging som i vanlig nettbank. edit: takk for tilbakemelding, fant løsninga selv etter en del frem og tilbake. dette burde dere opplyse om."
408,"January 28, 2019",1,det var raskt og enkelt å sjekke saldo med en 4 sifret kode og overføre penger mellom egne kontoer osv og nå er det steinalder igjen vurderer å bytte bank. hva holder dere på med dnb??
409,"March 5, 2019",1,"så halvferdig som det går an. de fleste ting kan man ikke gjøre fra appen, men man må gå inn i nettleser. videre er det sjelden jeg får logget inn på første forsøk."
410,"March 6, 2019",1,"dnb hva har dere gjort med appen deres.. *edit* det funker å logge inn, men utrolig langsomt. problemet ligger i å logge inn med fingeravtrykk, som funket før den helt ubrukelige oppdatering deres. vurderer sterkt å bytte bank om dere ikke kan fikse dette"
411,"February 4, 2019",1,"appen var helt ok før, men nå har de gjort den knotete og treg. nå bruker jeg heller sms tjenestene i stedet for appen, et skritt bakover."
412,"February 19, 2019",1,"elendig. 95% av tiden klarer den ikke slippe meg inn i appen med fingeravtrykk. den bruker lengre tid på å laste enn noe som kan nærme seg akseptabelt i 2019. rollback eller fiks, 0 av fem."
413,"February 4, 2019",1,kan ikke lengre se kodeordene ved innlogging som før. sppen er så treg at når disse vises er de dekket til av innloggingsbildet hvor man godkjenner koden på min lg. håpløst da å verifisere om det faktisk er rett kodeord man verifiserer.
414,"February 1, 2019",1,"desverre må jeg bare inrømme at denne ""oppdateringen"" var en stor feiltakelse. designen på appen virker mye mindre strømmlinjeformet og lite effektiv, ja til og med forvirrende. at vipps ikke er kombinert er også merkelig, men jeg lar ikke det trekke ned på hva jeg synes om appen helhetelig. i tille...full review"
415,"January 27, 2019",1,"prøver å ikke overdrive/underdrive å bruke stjerner, men denne appen er helt forjævlig, fungerer ikke i det hele tatt. er litt imponert over at dere klarte dette"
416,"January 26, 2019",1,"appen er blokkert på mobilen min, siden den tror den er rootet. det er den ikke, jeg har en oneplus 6t"
417,"January 24, 2019",4,"stort potensiale for denne versjonen. problemfri login og aksepterer fingerprint login. ett stort pluss at du nå kan se kredittkort saldo i appen. ville egentlig gi den 5 stjerner, men mangler dessverre fortsatt noen småting jeg skulle gjerne hatt lett tilgjengelig."
418,"February 3, 2019",1,hva skjedde med den gamle appen? det her er en vanvittig klønete løsning! greit at man må logge inn for å få utretta banktjenester - men å fjerne muligheten til å se saldooversikten uten å måtte logge inn?? høy irritasjonsfaktor! kan man reversere oppdatering og få igjen den gamle appen?
419,"January 27, 2019",4,etter mange oppdateringer så funker endelig appen igen. widgeten for saldovisning er ett stort plus. tips for dere som fortsatt sliter med inlogging er att prova en annan webbläsare för bankid verifiseringen. google chrome virket for meg medans microsoft edge ikke lastet den in riktig.
420,"February 1, 2019",1,"mye dårligere enn forrige app. dårlig at jeg ikke kan velge språk selv . vil ha telefon på engelsk , men da blir app også på engelsk . merkelig font oppsett . dårlig kunde opplevelse. skuffende ."
421,"February 11, 2019",1,"veldig irriterende å måtte igjennom 3 ledd når man kjapt skal sjekke saldo, hvis man ikke har lukket fanen fra sist."
422,"March 5, 2019",1,"orker ikke å logge inn heletida og taste in kode, klarer dere holde min konto alltid in på sånn at trenger ikke å logge inn ver gang"
423,"February 7, 2019",1,"fortsatt veldig dårlig. den nye layouten er fin og lettere å navigere i. men innlogging fungerer sjeldent. heldigvis har jeg også konto i s banken, som har en mye mer brukervennlig app. takk for meg dnb, jeg avslutter alle mine kontoer hos dere i ren frustrasjon"
424,"February 13, 2019",1,"den nye appen suger baller! et helvete å logge inn hver gang. krasjer helt av seg selv, rotete grensesnitt. skjerpings dnb!"
425,"February 3, 2019",1,"etter ny oppdatering, så er appen næremere en dårlig/treg nettleser som krever innlogging hver eneste gang man åpner den."
426,"February 28, 2019",1,"får ikke logget inn etter oppdatering. i tillegg har appen slettet alle kvitteringene jeg hadde lagret, og det for tredje gang..."
427,"February 4, 2019",1,"anbefaler ikke appen! den er meget lite brukervennlig, kommer ikke videre etter saldo, ikke på norsk, ""mistenkelig påloggingprosedyre med dobbel bekreftelser"". virker svært lite troverdig. virker som en lureapp! hva driver dnb med! (viss det er dnb.....)"
428,"February 9, 2019",1,hver gang jeg prøvde å logge inn med fingeravtrykk gikk det ikke og jeg måtte bruke bankbrikken. nå reinstallerte jeg og jeg får ikke logget inn i det hele tatt.
429,"February 8, 2019",2,"det var en bra app som funket og var lett å bruke, men etter de endret appen er det lettere å bruke nettsiden enn appen."
430,"February 18, 2019",1,"virker ikke... kommer ikke forbi bankid for mobil siden.. hei, er ikke noe mer å sende skjermdump av. man kommer til siden der man får bankid for mobil ordene. så skriver man inn personlig kode, men dnb app oppdateres aldri. har nå reinnstallert og virker foreløpig"
431,"January 31, 2019",1,hei. jeg fikk ny oppdatering på telefonen min huawei p20 pro og nå får jeg beskjed fra appen at mobilbanken er sperret på dette enheten pga at den har blitt endret (rooted). er det noe jeg kan gjøre for å få mobilbanken tilbake?
432,"March 6, 2019",1,"krever innlogging etter hver oppstart, og får ingen forespørsel om å sette opp biometrisk lås. genialt dårlig app. kanskje vurdere å sjekke om appen fungerer før lansering, eller blir det for dyrt? skjønner det altså, det er ikke som om dere er en av de største bankene i norden."
433,"January 27, 2019",2,"ny app, nye muligheter. her er noen ideer: 1.når appen åpnes, vis alle konto som har blitt valgt å bli vist, uten å måtte trykke på pil ned. ikke forsvar dette med at ""det finnes en widget"". savner denne funksjonaliteten fra appen og. 2.mindre eksterne lenker, flere innebygde funksjoner. det er en a...full review"
434,"January 25, 2019",1,"fjernet funksjon med å se saldo når man åpnet appen uten å måtte logge inn, den funksjonen jeg satte mest pris på. lettere å gå tilbake til å bruke sms kodeord, som føles nesten 10 år utdatert. elendig å ta vekk funksjoner fra en app når man ""oppdaterer"""
435,"January 26, 2019",2,savner den gamle appen der du slapp å logge inn med bankid hver bidige gang du kun skal sjekke saldo.
436,"March 11, 2019",1,jeg får ikke aktivert appen. får bare error code.
437,"February 12, 2019",1,slow and stopped logging in with biometric details
438,"January 28, 2019",1,nå fungerer ikke appen på telefoner med root igjen. ta dere sammen. dette begynner å bli jævlig irriterende
439,"February 7, 2019",1,full av bugs. ting bare funker ikke.
440,"January 25, 2019",1,"dette er et herlig eksempel på hvordan ta en dårlig fungerende app, for å klare tro at man er bane brytende men denne appen er ikke klar! klarer ikke engang å hente saldo! failer hver gang. all annen info som hentes, tar uhorvelig lang tid eller failer. vent på en bedre versjon styr unna foreløpig."
441,"March 8, 2019",3,"note 8, android 9. versjon 4.0.9 nekter å godta fingeravtrykk, som fungerer fint i andre apper, før etter en reinstallering av appen. sirup fra versjon 4.0.4 ser ut til å ha minsket. det hadde vært fint om appen ikke valgte språk etter hva os-et er stilt inn på, men etter valg fra bruker."
442,"February 12, 2019",1,har ikke klart å logge inn på flere dager. fingerprint fungerer svært dårlig. meget skuffet over oppdatering.
443,"January 30, 2019",1,skulle vært mulig å gi mindre enn 1 stjerne. klarer jo ikke vise saldo engang
444,"February 12, 2019",1,"uoversiktlig, mye frustrasjon over snarveiene, måtte det være så komplisert? gamle versjon var mye mer bruksvennlig."
445,"January 31, 2019",1,mye problemer her. appen crasher veldig ofte (noe som jeg også opplever på ios versjonen).
446,"February 24, 2019",1,virka perfekt på min s5 men virker ikke på min nye s7 for nye appen er ikke ubrukelig dekkende engang
447,"February 6, 2019",1,får bare feilmelding ved innlasting.
448,"January 28, 2019",1,"kan ikke logge inn engang, prøvd bankid mobil og bankid... nedlastet flere ganger og fortsatt samme resultat."
449,"February 26, 2019",1,er jo lettere å logge inn i nettbanken for å sjekke saldo en e denne dritt appen etter oppdateringen
450,"February 14, 2019",1,"er ikke ofte jeg legger reviews på ting, men dette er for dårlig... har ikke kunnet logge meg inn problemfritt i det hele tatt siden den ""nye og bedre"" appen kom. virker bra når man kommer seg inn, men ubrukelig om det skal ta 5 min og 10 forsøk hver gang jeg skal sjekke kontoen."
451,"March 12, 2019",1,etter to måneder har dnb fortsatt ikke fått på plass noe funksjonalitet i denne appen. nesten alt man kan gjøre er å trykke på ikoner som tar deg videre til nettsidene deres. nesten uansett hva jeg skal gjøre hos dnb så er det enklere og mer oversiktlig å logge inn på nettsidene i stedet for å irrit...full review
452,"March 11, 2019",1,"får faktisk ikke logget på. minner dnb på at fin, ny, frisk redesign er ubrukelig uten funksjoner."
453,"January 27, 2019",1,jeg kan ikke bruke denne appen pga. root. dette har fungert før.
454,"March 8, 2019",2,"hvorfor lansere en app som er så uferdig, dnb? den er langt tregere enn den forrige, til det jeg bruker mest: sjekke saldo. saldo som widget? hvem har ønsket det?  saldo uten å logge inn burde vært på plass dag 1. ikke som widget, det er vel få som ønsker å flashe saldo til alle som får et glimt av ...full review"
455,"April 15, 2019",1,"mistet sin ene gode funksjon, å skjekke saldoen raskt og enkelt, nå er det lettere å skjekke saldo ved å logge inn på en pc, så jeg trenger ikke denne appen lengre. bruker heller vipps."
456,"March 14, 2019",1,innlogging med finger avtrykk funker ikke.. må bruke bankbrukke på mobil hele tiden
457,"February 26, 2019",5,helt fantastisk oppgradering! så mye enklere å orientere seg å myye mer effektivt å betale regninger og å overføre mellom kontoer :) tommel opp!
458,"January 30, 2019",1,"oppdateringen har gjort appen ubrukelig, fungerer mindre enn halvparten av tiden"
459,"January 29, 2019",1,"helt ubrukelig etter oppdatering. greit at man kan ha bank id osv. det som ikke fungerer er selve appen. jeg får ikke sett andre kontoer, avslutter av seg selv. hvor velger man språk? mobilen min er på engelsk, men ønsker å ha norsk i dnb appen. nesten like greit å avinstallere appen og bruke mobil ...full review"
460,"January 26, 2019",1,"nye oppdateringen er skikkelig dårlig, den forrige appen var mye mye bedre."
461,"February 12, 2019",5,etter jeg sletta og installerte appen igjen kunne jeg bruke fingeravtrykk sensor.
462,"February 12, 2019",1,kjempe dårlig app. det virker ikke i det hele tatt.
463,"February 3, 2019",1,den gamle virket. det gjør ikke denne. får ikke logget inn i banken i det hele tatt.
464,"February 11, 2019",5,"nå funker appen bra, selv å åpne den med fingeravtrykk!"
465,"February 12, 2019",1,tidenes verste app. ukke testet av noen forutenom mossfornøyde brukere
466,"January 28, 2019",1,funker ikke lenger. virket helt fint før den ble oppdatert
467,"February 28, 2019",5,"må logge inn med bankid på mobil hver gang, da biometrisk innlogging ikke virker.. edit: gjorde som dnb sa, og installerte mobilbanken på nytt, og da funket alt. innstillingene jeg hadde gjort der tidligere var der fremdeles, så det er et pluss!  ellers synes jeg den funker bra! man kan gjøre mye me...full review"
468,"February 19, 2019",3,"hva skjedde med full og enkel oversikt slik det var på forrige versjon? nåværende versjon er treg (veldig treg!), tungvendt å bruke og lite oversiktlig. må logge inn ned bankid/bankid på mobil/fingeravtrykk hver eneste gang istedetfor å komme rett inn på kontooversikt. dessverre så var dette (for me...full review"
469,"February 12, 2019",1,sier telefonen min er blokkert fordi jeg har root. jeg har ikke root...
470,"February 7, 2019",1,"virker ikke, stopper opp på innloggingen. har restartet og reinstallert."
471,"January 25, 2019",1,ny app er rett og slett dårlig
472,"January 26, 2019",1,feilmeldinger og bugs overalt. hvordan slapp dette gjennom beta?
473,"February 8, 2019",1,ikke prøv å fiks noe som ikke er ødelagt.
474,"January 24, 2019",1,blokkert på rootet enhet... adios!
475,"February 26, 2019",1,må regelmessig bruke bankid for å komme inn. frustrerende opplevelse.
476,"March 6, 2019",5,"app funker nå, alt ser bra ut"
477,"February 19, 2019",1,saldo uten innlogging og ingen funksjoner. totalt ubrukelig.
478,"February 27, 2019",1,virker ikke på redmi3 fungerer bra på ios
479,"February 3, 2019",2,ingen saldo uten å logge inn? helt uaktuelt.
480,"January 26, 2019",1,"ikke brukervennlig, komplisert og utrolig dårlig!"
481,"January 31, 2019",1,"appen krasjer på startup, gamle appen fungerte bra."
482,"February 1, 2019",1,"ser bra ut, men veldig dårlig stabilitet."
483,"January 25, 2019",1,helt fantastisk dårlig app🤬🤬🤬 kommer ikke til å bruke denne!!!
484,"February 4, 2019",1,veldig dårlig update!!! kom tilbake til den gamle!
485,"February 12, 2019",1,"hva driver dere med?! jeg har brukt appen deres i åresvis for å sjekke saldo kjapt og lett, og nå må jeg logge inn med bankid for å se? alle menneskene jeg omgås med i hverdagen har også klagd om det. super fint at dere gir mobilappen deres mere tilgang osv. men hvorfor i alle dager krever dere bank...full review"
486,"January 28, 2019",2,må logge inn med bankid for hver gang :/
487,"February 9, 2019",1,nye oppdateringen er dårlig desverre
488,"January 31, 2019",1,kan ikke åpne den engang
489,"February 19, 2019",4,seneste oppdateringen fungerer :)
490,"January 25, 2019",1,"ingenting fungerer ,hvor ser man saldo?"
491,"January 31, 2019",1,elendig. får ikke logget inn engang.
492,"February 14, 2019",1,mobil bank funker ikke
493,"January 28, 2019",1,kodebrikke hver gang. ellers takk.
494,"January 31, 2019",2,"dnb hauset opp denne oppdateringen i forkant i sine kanaler og etter. user interface har blitt bedre da man faktisk ikke må gå gjennom nettsiden, men den har fortsatt store mangler og har allerede flere ganger måttet logget meg inn via nettleser. mangler: - innboksen/meldinger er ingen sted å finne ...full review"
495,"February 6, 2019",1,"brukergrensesnittet er latterlig dårlig! det er like enkelt å skrive inn hele url'n i nettleseren som å logge seg inn via appen for så og bli linket til nøyaktig de samme tingene på dnb sin nettside... de hadde en app som fungerte greit, så hvorfor h$l¥€tt3 lansere noe så halvferdig! sikker på at en...full review"
496,"February 3, 2019",1,virker ikke i chrome.
497,"February 14, 2019",5,mye bedre nå.
498,"March 5, 2019",4,fingeravtrykk virker nå
499,"February 19, 2019",2,fingeravtrykk fungerer ikke...
500,"February 5, 2019",1,fungerer ikke 😞
501,"February 2, 2019",1,dårlig oppgradering
502,"February 6, 2019",1,not working
503,"March 11, 2019",1,fungerer ikke
504,"February 1, 2019",1,fungerer ikke
505,"February 5, 2019",1,bedre før
506,"March 1, 2019",1,nothing works....
507,"January 26, 2019",1,very bad. .....
508,"February 5, 2019",4,bra
509,"February 7, 2019",1,eeeeuuuurrrgggg
510,"September 1, 2019",3,excellent
511,"January 18, 2019",4,"det nye designet er helt klart i riktig retning. selv om noe av funksjonaliteten sender deg til en nettside, så har du enkle funksjoner som å betale/overføre direkte i appen. jeg håper de tar dette lengre og integrerer mer funksjonalitet. en detalj som er verdt å nevne (om utviklerne ser dette) er a...full review"
512,"January 23, 2019",4,appen funker og error 1010 blir borte hvis du aktiverer chrome. folk som bruker chrome beta vil oppleve dette problemet. du må også starte chrome em gang utenfor appen for å godta vilkår i chrome. funker fint nå.
513,"January 18, 2019",1,"etter oppdateringen til nytt design, er det ikke lenger mulig å se saldo uten å logge inn. det er en funksjon som kommer på sikt - men dette burde jo vært på plass ved lansering. å sjekke saldo raskt, er i alle fall for meg, hovedfunksjonen med appen."
514,"January 20, 2019",1,"jeg virkelig trivdes med muligheten til å sjekke saldo uten å logge inn.. en liten tur på butikken krevde ikke 10 minutter ekstra tid på mobilen for å logge inn fordi bank id på mobil er så forbanna treg, bare for å se hva jeg har på kontoen som jeg nå må.. lettere å sjekke hjemme på pc'n.. la oss f...full review"
515,"January 17, 2019",1,for min del kan dere godt rulle tilbake denne oppdateringen og utvikle denne nye versonen ferdig før dere slipper den på ny.... savner å kunne se saldo uten å logge inn.. venligst prioriter!
516,"January 18, 2019",2,"jeg må si jeg savner den gamle appen. denne nye versjonen ser litt uferdig ut. det som er bra med den er vel innlogging i og med at man slipper å logge inn på nettbanken, men den nye måten å sjekke valutta på er jeg ikke helt enig i. den tar deg over i en nettside, og da er det jo ikke mulig å forhå...full review"
517,"January 23, 2019",1,misliker den nye versionen. foretrukket å bare kunne sjekke saldoen kjapt isteden for å måtte logge inn hver gang for å kunne gjøre ting på telefonen som jeg uansett gjør på pc'en hjemme. skjønner seriøst ikke hva dem som designa den nye appen tenkte.
518,"January 18, 2019",1,"veldig bra utseende og design generelt, men at jeg er nødt til å logge inn med bankid og må taste inn tlfnummer for hver gang jeg logger inn er ikke brukervennlig. kommer ikke til å fortsette å bruke dnb om det ikke blir endret."
519,"January 19, 2019",1,"appen funker jo faen ikke lenger, error 1010 takk ska dere ha. dere trengte ikke å fikse noe som ikke var ødelagt 🤦‍♀️"
520,"January 21, 2019",1,"appen var dårlig før, nå er den ubrukelig. appen tror tydeligvis jeg har rootet telefon, får error 1010."
521,"January 20, 2019",1,plutselig endring gjort ubrukelig. har brukt appen i flere år til å se hvor mye jeg har på diverse kontoer. med en oppdatering er denne muligheten fjernet. ikke verdt å lastened etter 20.01.2019
522,"February 1, 2019",1,"10 ganger tregere, dårlig sikkerhet og ingen funksjonalitet enn den forrige. vil ha den gamle tilbake. appen gir tilgang til nettbanken via fingerid på telefon som er den største fiasko dem har klart. fingerid er 100 ganger mindre sikkert enn passord og bankid. dette er på grunn av det nye indiske t...full review"
523,"January 19, 2019",1,"dette er åpenbart en app der brukere aldri var med i designfasen. den forrige appen gjorde alt du trengte, ute noe tull. her må du slå mynt og kron om appen i det hele tatt åpner seg. her har dnb forsøkt å fikse noe som virket gjennom å komme med endringer ingen spurte om."
524,"January 22, 2019",1,"dumt at man må logge inn hver gang. fint at det går ann å gjøre alt man kan gjøre i nettbanken, men å kunne sjekke saldo raskt og enkelt var hele poenget med appen. ha i det minste en pin eller noe som i spare-appen."
525,"January 23, 2019",3,"funker greit for meg (men det ser jo ut til at jeg har hatt flaks). slet litt med å finne 'overfør penger' knappen til å begynne med, men det er jo bra at funksjonaliteten er der ihvertfall. (kanskje vært en ide å lagt en snarvei på 'forsiden'?) synes også designet har kommet seg. det jeg ikke skjøn...full review"
526,"January 23, 2019",1,"de var en bra app for p sjekke saldo,men siden man må inn med bankid så er det like raskt å logge på nettbanken, så totalt unyttig for meg"
527,"January 19, 2019",1,skuffelsen var stor når jeg hadde lastet ned den nye appen og oppdaget at den ikke bruker vennlig. dnb har gått mange år tilbake de henger ikke med i utviklingen.
528,"January 19, 2019",1,"greide ikke å logge meg inn. havnet i en uendelig bankid på mobil-loop. fikk feilmelding den første gangen, og greide å komme meg til vilkårssiden en annen gang. men etter det, var det bare fødselsdato - bankid - fødselsdato - bankid i det uendelige."
529,"January 17, 2019",1,rekker jo både å støvsuge og gjøre rent før denne appen er ferdig med å logge inn.. tålmodighetsprøve er en passe beskrivelse av brukeropplevelsen
530,"January 17, 2019",2,ikke hva de lovet. i den gamle versjonen kunne man ihvertfall se saldo uten å logge inn😣
531,"January 17, 2019",1,"nå har jeg ventet lenge nok. selv 2 oppdateringer etter lansering er det fortsatt ikke mulig å logge på med bankid på mobil! (error 1010 ved login) dnb har virkelig gjort en forferdelig jobb med å teste appen sin, når den ikke fungerer på en av norges mest populære telefoner, huawei p20 pro. vennlig...full review"
532,"January 17, 2019",1,dårlig oppdatering som kun er på engelsk også? virker forhastet og litt merkelig med tanke på hvilken størrelse banken er...
533,"January 18, 2019",1,"appen påstår feilaktig at mobiltelefonen min er rootet, og nekter å kjøre. svakt, dnb.   edit: jeg har en huawei mate 10 pro ( bla-l29). jeg har tømt cache og slettet data, deretter av- og reinstallert appen, uten at det hjalp. hvordan får jeg tak i deg, bjarne? ringer jeg kundeservice, blir jeg møt...full review"
534,"January 21, 2019",1,jeg skal savne den liten saldo sjekk appen... rask og enkel... 😭 jeg trenger ikke mer 90% av tiden 😠
535,"January 23, 2019",5,takk for at dere fikset error 1010. applikasjonen fungerer som den skal.
536,"January 17, 2019",1,an error has occurred... her må det gjøres mer testing før release.
537,"January 17, 2019",5,personlig har ikke jeg hatt noe som helst problemer som andre nevner og syntes appen er mye bedre en den gamle med at jeg kan se spesifike transaksjoner (med detaliert info) og se kommende efakturaer
538,"January 24, 2019",2,utrolig irriterende å måtte logge inn med bankid hver gang!! spesielt når jeg primært bruker appen for å sjekke saldo. skulle ønske det var mulig å endre språk i appen og overføre mellom egne konti uten å gå i nettbanken.
539,"January 23, 2019",3,"fint at man logges ut ved inaktivitet, men appen burde oppdage dette raskere ved åpning. det skal ikke være nødvendig å trykke ""retry"" 4-5 ganger før man blir informert om at man må logge inn på nytt."
540,"January 17, 2019",3,trenger mulighet til å kun vise konto saldo etter innlogging via fingeravtrykk. ellers kan jeg ikke la ungene få den.
541,"January 17, 2019",1,kommer ikke inn (error 1015)
542,"January 23, 2019",1,"ikke dnb et it selskap? hvem kvalitetssikret dette? jeg savner muligheten til å se saldo uten pålogging. det er tungvint med bank id hver gang. dere reklamere for fingertrykk og iris, men vi har ikke muligheten likevel. nettbank på mobil har mye mer funksjonalitet enn dette. sletter appen fra mobile...full review"
543,"January 23, 2019",1,må ha google chrome innstalert for å logge inn med bankid :(
544,"January 17, 2019",5,"kjempebra! loggar inn med fingeravtrykk, og kan sjå historikk to månedar tilbake i tid. så kan man gå rett inn i mobilbank utan bank id."
545,"January 17, 2019",2,"funksjonene jeg har brukt i denne appen, har utelukkende vært for å sjekke saldo, sjekke valuta kurs, og bruke vipps (de hadde en snarvei inne i appen tidligere). jeg nå nå logge inn for å sjekke saldo, ikke at det egentlig gjør meg noe som helst, men valuta kurs og vipps snarveien er nå borte, de j...full review"
546,"January 18, 2019",1,får ikke engang opp låndedetaljer og neste forfall etc.
547,"January 21, 2019",1,får ikke engang lov til å logge på. har prøvd alt.
548,"January 18, 2019",4,reduserer vurdering fra 5 til 4. overgangen er mindre intuitiv enn ønskelig. etter litt tid med appen ser jeg følgende: +rask innlogging ved hjelp av fingerscan. +rask oversikt over kontoer og tilgjengelig beløp. +enkelt å endre dato på betalinger. +logger deg inn automatisk inn på webløsning om nød...full review
549,"January 19, 2019",1,"etter oppdatering, er appen helt ræva."
550,"January 25, 2019",2,sykt dårlig app etter oppdateringen
551,"January 19, 2019",4,"fungerer helt fint denne, har ikke hatt noen av de problemene en del har beskrevet. å måtte logge inn med feks biometrisk i en bank app er en selvfølge, hvis en syns dette er forferdelig bør en ikke ha mobilbank. autentisering ved åpning av app er noe jeg virkelig savnet i den gamle. overføring via ...full review"
552,"January 25, 2019",1,treig og tungvint
553,"January 18, 2019",4,virker veldig bra
554,"January 18, 2019",2,mye loading
555,"January 17, 2019",1,jeg synes den nye oppdateringen er dårlig. det er upraktisk å måtte logge inn med bankid bare for å se saldo. appen kræsjer ofte også.
556,"January 16, 2019",1,"den nye versjonen som kom i januar 2019 er mye mindre praktisk for min del enn den gamle versjonen. jeg bruker den for det meste til å sjekke saldo og de siste bevegelser på kontoen, det var så lettvint og greit, tok under fem sekunder. nå må det logges inn for hver eneste gang, må til og med skrive...full review"
557,"January 16, 2019",2,"likte den forrige versjonen bedre, det er kjipt at jeg må logge inn hver gang spesielt når jeg er ute og vil sjekke hvor mye penger jeg har (som jeg lett kunne gjøre null problem på den forrige versjon). irriterende at jeg må logge inn min personlige info offentlig. vil helst ikke ta med min kodebri...full review"
558,"January 16, 2019",1,"funkar, funkar inte. håpløs oppdatering, annonsert i to uker før lansering, og så er den i denne tilstanden. søppel."
559,"January 17, 2019",1,den nye versjonen er flere steg tilbake fra den forrige. færre funksjoner og mer klønete grensesnitt.
560,"January 17, 2019",1,appen crasher konsekvent ved innlogging og er derfor akkurat nå bokstavelig talt ubrukelig.
561,"January 17, 2019",1,som mange andre lukker appen seg før den laster data etter login. ubrukelig.
562,"January 17, 2019",5,fungerer fint uten noe problemer på min samsung galaxy s8+
563,"January 15, 2019",1,"tech issues,too slow,takes forever to load.... last update 15.01.2019 with a new update,app no longer remembers me, but i have to log in every time. i know you are thiniking it is more secure but too much hassle. no thanks!"
564,"January 15, 2019",2,finally a real app (no longer just a poorly designed web app). plus for biometric login. paying bills was also easy now. but it's very sluggish and slow loading. it doesn't help that ui elements jump around as it's loading. also it stops working after a while and have to be restarted. i'll give it s...full review
565,"January 15, 2019",1,"den nye oppdateringen gjør at det er slitsomt for meg å sjekke saldoen på kontoen min nå. det er greit å legge mer sikkerhet ved å logge inn på appen nå for hver gang man slår på, men når dnb spar godkjenner fingeravtrykket mitt men ikke dnb appen så er det jo slitsomt å måtte hele tiden logge inn v...full review"
566,"January 15, 2019",1,"appen fungerer jo ikke, etter å ha tastet inn mob nr, dato og fått opp kodeordet loader appen og starter på nytt med mob nr igjen.."
567,"January 14, 2019",4,"feilmelding 1010 ved innlogging. ingen info om denne meldingen på nettsiden. avinstallert og installert igjen. ingen endring. tømt app data, ingen endring."
568,"January 15, 2019",1,"nye appen(15.01/19) har gjort noen gode grep. du får en god oversikt over alle kontoer, samt mastercard saldo. det er veldig positivt at man kan gå flere mnd. tilbake å se forbruk. det å kunne se betalingsoversikt framover er også nyttig. men, for øyeblikket får jeg ikke engang logget meg inn. får e...full review"
569,"January 15, 2019",2,"og plutselig gjorde dere appen nytteløs for meg. om jeg velger å roote telefonen min, så er det mitt valg og risiko. nå som jeg ikke lengre kan benytte appen på telefonen min så kan ikke jeg ha dnb som hovedbank lengre. edit: det går helt fint, det var ikke så vanskelig å skjule root. andre med samm...full review"
570,"January 14, 2019",1,etter den nye oppdateringen 14.01.19 så force closer den seg med engang jeg åpner den! skikkelig møkka app!
571,"January 18, 2019",1,"gi oss heller en skikkelig webbasert løsning, så slipper man å være avhengig av google eller apple. lag heller gode webbaserte tjenester for mobiler."
572,"November 22, 2018",1,hele appen er jo bare linker til nettsiden. problemer å logge på med bank id også. elendig.
573,"January 16, 2019",1,16/01/19: fra en som jobber med både apputvikling og android custom roms kan jeg si at den nye appen hadde tatt seg bedre ut som en aprilsnarr.. protip: skru av auto-oppdater eller installer en eldre versjon fra apkmirror.
574,"January 14, 2019",1,"når kommer den nye appen. detta funker ikke. dere vil at jeg skal bytte fra skank, men de har jo 100x bedre mobile løsninger"
575,"December 18, 2018",1,"elendig ""app"". er ikke en app men noe som linker til nettsidene, som ikke akkurat er brukervennligheten selv på dekstop, og er værre på mobil. forventer mer fra norges største bank."
576,"February 22, 2019",1,after latest update get error 1010. can't log in. i've tried to reinstall this app with no success. please fix this app. now it's unusable! after latest update 16.01 app works how it should. thanks for reverting to old version.
577,"November 11, 2018",1,"ikke en app, inneholder linker til nettleser som åpner diverse rot. that's it. ubrukelig. prøv sbanken."
578,"January 23, 2019",2,"trodde mobilbanken skulle bli oppdatert nå i januar, men jeg har ikke fått noen oppdatering. jeg har tidligere brukt sparebank1 sin app, og der finnes en fantastisk feature hvor en kan overføre mellom egne kontoer uten og logge inn men kodebrikke. trenger bare en pin kode. men dersom regninger skal ...full review"
579,"January 5, 2019",2,opplever den som utdatert. hadde vært fint om appen fungerte som nettbank i stedet for å sende oss videre til nettleseren for å logge inn der. liker derimot at det er mulig å se saldo på de ulike kontoene👍
580,"January 16, 2019",1,"de slapp den nye appen alt for tidlig. jeg måtte re-installere på grunn av mye ustabiliteter, men fikk pent tilbake den gamle. de har altså rullet tilbake. dette er tragisk"
